ID,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,RUL
28,138,642.34,1593.65,1408.22,21.61,552.12,2388.07,9056.1,47.89,521.11,2388.11,8146.04,8.4788,394,38.84,23.1741,62
28,139,643.11,1591.1,1417.25,21.61,553.55,2388.04,9065.54,47.5,521.47,2388.1,8145.64,8.4671,393,38.9,23.2879,61
28,140,642.74,1587.72,1413.66,21.61,553.04,2388.14,9068.07,47.6,521.24,2388.11,8144.18,8.4584,393,38.79,23.3321,60
28,141,642.88,1596.62,1417.33,21.61,552.76,2388.14,9059.38,47.48,521.44,2388.14,8144.42,8.5063,393,38.75,23.2483,59
28,142,642.79,1596.18,1411.11,21.61,553.32,2388.1,9063.22,47.5,521.13,2388.15,8141.3,8.4741,393,38.73,23.316,58
28,143,642.78,1594.91,1411.7,21.61,553.1,2388.13,9064.06,47.72,521.35,2388.12,8143.32,8.4578,394,38.74,23.2369,57
28,144,642.85,1586.92,1416.6,21.61,553.14,2388.12,9058.74,47.29,521.5,2388.09,8148.81,8.4751,393,38.82,23.295,56
28,145,643.24,1588.74,1402.13,21.61,552.99,2388.14,9068.53,47.58,521.01,2388.07,8148.55,8.424,393,38.67,23.2539,55
28,146,642.97,1594.34,1409.73,21.61,552.75,2388.14,9074.22,47.63,521.63,2388.14,8142.37,8.4767,393,38.6,23.3824,54
28,147,642.79,1589.58,1410.96,21.61,553.02,2388.16,9061.44,47.71,521.04,2388.13,8145.11,8.4323,394,38.8,23.2432,53
28,148,642.73,1597.53,1418.11,21.61,552.44,2388.14,9065.87,47.69,520.56,2388.12,8140.3,8.4289,394,38.8,23.2919,52
28,149,642.83,1588.88,1412.32,21.61,552.64,2388.09,9056.42,47.63,521.36,2388.1,8146.32,8.4544,394,38.67,23.2208,51
28,150,642.31,1593.17,1411.59,21.61,552.69,2388.07,9062.12,47.78,520.85,2388.16,8136.76,8.4467,394,38.69,23.2092,50
28,151,642.86,1592.35,1413.22,21.61,552.71,2388.08,9072.49,47.61,521.28,2388.14,8139.71,8.4692,392,38.78,23.3441,49
28,152,642.7,1591.61,1419.42,21.61,553.18,2388.14,9070.68,47.77,521.35,2388.15,8143.06,8.4425,394,38.88,23.3409,48
28,153,643.32,1594.81,1412.97,21.61,553.24,2388.19,9069.72,47.47,520.88,2388.16,8145.8,8.4405,394,38.68,23.2155,47
28,154,642.86,1592.05,1405.13,21.61,552.61,2388.13,9063.14,47.83,521.14,2388.13,8146.53,8.4526,394,38.81,23.1963,46
28,155,642.9,1594.51,1410.45,21.61,552.84,2388.09,9062.7,47.62,520.45,2388.1,8136.79,8.4413,396,38.74,23.1848,45
28,156,642.52,1599.94,1414.87,21.61,552.62,2388.11,9062.45,47.69,521.03,2388.12,8144.96,8.4804,395,38.72,23.2971,44
28,157,642.96,1589.61,1410.52,21.61,552.68,2388.17,9067.21,47.73,521.17,2388.18,8139.95,8.4491,393,38.48,23.3441,43
28,158,642.61,1588.47,1414.54,21.61,552.97,2388.13,9063.54,47.7,520.82,2388.1,8147.12,8.4361,393,38.89,23.1395,42
28,159,643.47,1591.19,1411.71,21.61,552.65,2388.12,9061.52,47.67,521.05,2388.1,8143.64,8.4503,395,38.79,23.1585,41
28,160,643.59,1598.88,1411.93,21.61,552.75,2388.14,9061.03,47.54,520.55,2388.13,8141.09,8.4968,392,38.72,23.2818,40
28,161,643.3,1604.9,1418.8,21.61,552.96,2388.15,9072.39,47.72,521.17,2388.15,8142.94,8.4185,393,38.69,23.3023,39
28,162,642.85,1597.4,1412.1,21.61,552.53,2388.11,9065.69,47.7,521.24,2388.19,8142.61,8.4573,395,38.78,23.1081,38
28,163,642.66,1598.43,1414.72,21.61,552.64,2388.14,9065.28,47.64,520.75,2388.16,8135.85,8.4584,395,38.59,23.1489,37
28,164,642.98,1591.97,1419.8,21.61,552.47,2388.15,9068.59,47.77,520.53,2388.17,8141.28,8.405,395,38.87,23.312,36
28,165,642.61,1588.86,1423.17,21.61,552.29,2388.21,9062.36,47.88,520.74,2388.16,8137.03,8.4795,394,38.75,23.1876,35
28,166,643.26,1593.09,1416.84,21.61,553.3,2388.15,9061.4,47.82,520.61,2388.15,8134.44,8.5008,396,38.54,23.1533,34
28,167,643.03,1594.88,1416.69,21.61,552.6,2388.17,9067.74,47.71,520.58,2388.16,8144.54,8.4868,395,38.85,23.2265,33
28,168,642.93,1596.3,1414.39,21.61,552.32,2388.17,9061.91,47.86,520.82,2388.17,8144.94,8.4959,394,38.61,23.2018,32
28,169,643.46,1596.76,1423.98,21.61,551.94,2388.12,9060.33,47.64,520.56,2388.19,8145.27,8.5033,395,38.78,23.2124,31
28,170,642.85,1593.88,1419.1,21.61,553.23,2388.09,9068.11,47.83,520.63,2388.21,8144.7,8.4933,395,38.73,23.2241,30
28,171,643.4,1592.98,1418.06,21.61,552.18,2388.18,9063.51,47.81,521.19,2388.14,8139.16,8.4584,393,38.42,23.1631,29
28,172,642.51,1596.9,1417.26,21.61,552.75,2388.16,9062.2,47.69,519.94,2388.22,8142.4,8.4838,394,38.68,23.1403,28
28,173,642.52,1593.39,1426.83,21.61,552.41,2388.11,9053.6,47.95,520.65,2388.18,8136.41,8.4488,395,38.66,23.1788,27
28,174,643.4,1592.25,1413.76,21.61,552.28,2388.12,9067.57,47.89,520.07,2388.16,8144.77,8.4893,395,38.48,23.2321,26
28,175,643.2,1595.04,1423.55,21.61,551.97,2388.22,9065.16,47.68,520.35,2388.21,8134.46,8.4618,394,38.52,23.1941,25
28,176,643.04,1590.98,1419.53,21.61,552.69,2388.24,9064.07,47.68,520.28,2388.16,8138.67,8.4436,395,38.69,23.2748,24
28,177,643.54,1597.11,1419.66,21.61,552.59,2388.16,9068.13,47.94,521.08,2388.18,8135.96,8.5165,396,38.76,23.1742,23
28,178,643.62,1590.84,1425.0,21.61,551.88,2388.2,9057.95,47.88,520.56,2388.24,8137.13,8.4916,395,38.77,23.1265,22
28,179,642.68,1590.16,1424.42,21.61,552.04,2388.2,9068.14,47.77,520.85,2388.25,8140.98,8.4724,394,38.57,23.0966,21
28,180,643.26,1596.84,1420.46,21.61,552.55,2388.21,9072.82,47.81,519.97,2388.21,8137.31,8.5003,394,38.48,23.1554,20
28,181,642.91,1602.6,1420.35,21.61,552.91,2388.2,9065.63,47.97,520.16,2388.22,8134.04,8.4822,397,38.8,23.0095,19
28,182,643.25,1596.5,1426.95,21.61,552.05,2388.19,9061.67,47.9,520.82,2388.17,8141.41,8.5052,394,38.4,23.0913,18
28,183,643.18,1596.35,1422.89,21.61,551.68,2388.2,9067.38,47.94,520.55,2388.17,8136.34,8.4746,395,38.47,23.1732,17
28,184,643.78,1597.6,1426.45,21.61,552.21,2388.16,9065.81,48.08,519.31,2388.2,8139.61,8.4956,394,38.54,23.2164,16
28,185,643.36,1600.58,1421.45,21.61,551.68,2388.18,9065.62,47.94,520.11,2388.19,8141.91,8.4927,396,38.69,23.1433,15
28,186,643.11,1600.51,1426.09,21.61,551.52,2388.19,9061.34,47.9,520.38,2388.26,8140.61,8.5099,397,38.65,23.171,14
28,187,643.45,1596.12,1419.41,21.61,552.24,2388.21,9065.0,47.93,519.98,2388.2,8137.77,8.4679,395,38.59,23.175,13
28,188,644.24,1595.22,1422.13,21.61,551.4,2388.2,9071.35,47.96,519.94,2388.22,8140.54,8.5137,395,38.52,23.2027,12
28,189,643.04,1596.14,1426.38,21.61,552.27,2388.23,9059.19,48.07,520.41,2388.24,8139.02,8.484,394,38.38,23.175,11
28,190,643.41,1602.59,1426.85,21.61,551.74,2388.23,9055.63,47.93,519.87,2388.23,8139.77,8.487,396,38.49,23.1304,10
28,191,643.16,1596.13,1420.37,21.61,552.12,2388.24,9075.41,48.02,519.64,2388.19,8139.81,8.4958,396,38.47,23.0661,9
28,192,643.54,1595.83,1417.93,21.61,552.11,2388.2,9072.47,47.98,520.01,2388.21,8135.03,8.5093,396,38.4,23.1252,8
28,193,643.93,1600.5,1425.06,21.61,551.82,2388.24,9068.19,48.24,519.97,2388.19,8137.7,8.4998,396,38.36,22.9691,7
28,194,643.28,1599.3,1425.28,21.61,551.59,2388.27,9069.76,48.2,520.14,2388.25,8135.04,8.4725,394,38.45,22.9964,6
28,195,643.76,1597.62,1419.41,21.61,552.0,2388.23,9064.3,48.06,519.92,2388.19,8138.89,8.5227,396,38.4,23.1954,5
28,196,643.63,1604.77,1429.09,21.61,551.46,2388.3,9066.57,48.11,519.19,2388.25,8136.56,8.4872,397,38.48,23.1101,4
28,197,643.37,1609.61,1426.69,21.61,550.84,2388.27,9066.67,48.11,520.18,2388.27,8140.49,8.5191,395,38.69,23.1128,3
28,198,643.41,1598.16,1416.61,21.61,551.55,2388.25,9061.24,48.05,519.84,2388.26,8133.21,8.514,396,38.56,23.2008,2
28,199,643.44,1598.19,1421.11,21.61,551.78,2388.28,9064.12,48.07,519.73,2388.25,8142.11,8.4896,397,38.43,23.0936,1
28,200,643.06,1601.06,1425.89,21.61,551.63,2388.23,9065.28,48.17,519.35,2388.24,8134.3,8.4979,396,38.44,23.0279,0
29,1,642.55,1587.28,1404.27,21.61,553.66,2388.07,9062.49,47.26,521.71,2388.04,8142.78,8.4184,393,38.79,23.3196,222
29,2,643.01,1592.16,1412.52,21.61,554.31,2388.06,9063.88,47.3,522.24,2388.05,8143.15,8.431,389,38.88,23.3988,221
29,3,642.54,1593.18,1408.55,21.61,553.7,2388.06,9059.02,47.21,521.44,2388.05,8142.32,8.4105,392,38.94,23.3445,220
29,4,642.6,1585.53,1406.32,21.61,553.43,2388.08,9067.18,47.53,522.02,2388.02,8147.18,8.4173,392,38.98,23.3758,219
29,5,642.57,1587.63,1403.98,21.61,553.77,2388.03,9063.18,47.39,522.12,2388.04,8140.72,8.4076,392,38.86,23.4415,218
29,6,642.63,1587.37,1400.69,21.61,554.64,2388.04,9064.37,47.4,521.94,2388.04,8152.34,8.4043,395,38.92,23.2536,217
29,7,642.48,1590.08,1403.68,21.61,554.47,2388.08,9062.66,47.38,521.97,2388.07,8144.38,8.447,393,38.7,23.4905,216
29,8,642.4,1585.96,1406.16,21.61,554.36,2388.04,9066.41,47.25,522.35,2388.04,8143.88,8.4549,393,39.03,23.3007,215
29,9,642.94,1583.02,1399.76,21.61,553.96,2388.04,9069.72,47.43,522.02,2388.07,8144.88,8.4206,393,38.86,23.3237,214
29,10,642.04,1576.39,1402.95,21.61,554.37,2388.1,9060.06,47.42,522.32,2388.07,8145.79,8.3868,392,39.03,23.2686,213
29,11,641.79,1588.95,1396.05,21.61,553.78,2388.06,9070.35,47.35,522.28,2388.0,8141.22,8.3947,391,39.0,23.249,212
29,12,642.66,1582.61,1404.59,21.61,553.73,2388.12,9064.43,47.45,521.98,2388.07,8140.11,8.4135,392,38.96,23.3226,211
29,13,642.74,1590.98,1408.92,21.61,554.31,2388.07,9059.78,47.44,521.79,2388.07,8146.3,8.4377,392,38.92,23.3079,210
29,14,642.31,1587.94,1401.77,21.61,553.95,2388.02,9054.99,47.51,522.15,2388.05,8139.45,8.4155,392,38.95,23.3353,209
29,15,642.25,1589.54,1402.86,21.61,554.11,2388.02,9062.59,47.28,522.42,2388.03,8144.86,8.4035,392,38.69,23.3599,208
29,16,642.33,1585.91,1409.53,21.61,553.98,2388.01,9064.89,47.21,521.99,2388.1,8141.46,8.4297,393,38.91,23.3466,207
29,17,642.4,1589.67,1403.12,21.61,554.64,2388.06,9070.92,47.27,522.11,2388.07,8143.46,8.3879,392,38.95,23.4833,206
29,18,642.42,1585.68,1403.48,21.61,554.54,2388.05,9065.43,47.32,521.7,2388.03,8139.42,8.4339,393,39.01,23.3305,205
29,19,642.2,1588.08,1407.54,21.6,553.74,2388.02,9057.62,47.58,521.54,2388.08,8144.18,8.4062,395,38.89,23.2728,204
29,20,642.53,1585.76,1401.39,21.61,553.34,2388.02,9065.21,47.23,522.39,2388.06,8146.16,8.413,393,38.82,23.3374,203
29,21,642.4,1586.52,1394.09,21.61,554.23,2388.0,9065.98,47.46,521.35,2388.02,8144.41,8.4413,391,38.87,23.3273,202
29,22,642.92,1582.51,1411.13,21.61,554.17,2388.06,9060.67,47.44,521.82,2388.06,8142.67,8.4157,392,38.83,23.4255,201
29,23,642.31,1588.81,1403.09,21.61,553.5,2388.08,9056.59,47.32,521.97,2388.08,8144.51,8.4414,394,39.07,23.3243,200
29,24,643.1,1592.43,1404.81,21.61,553.63,2387.98,9058.83,47.17,522.28,2388.07,8144.86,8.4532,393,38.89,23.3807,199
29,25,642.2,1581.18,1403.96,21.61,554.5,2388.02,9063.5,47.36,521.19,2388.05,8142.9,8.4193,391,39.03,23.3046,198
29,26,642.62,1590.3,1408.51,21.61,553.67,2388.03,9062.12,47.38,521.45,2388.1,8142.44,8.4408,392,38.83,23.4617,197
29,27,642.05,1585.63,1402.96,21.61,552.94,2388.05,9060.59,47.57,521.99,2388.06,8144.8,8.3984,393,39.14,23.3365,196
29,28,642.26,1585.24,1408.4,21.61,554.26,2388.01,9063.6,47.47,521.96,2388.02,8143.54,8.4075,394,38.89,23.3,195
29,29,642.64,1580.89,1402.56,21.61,552.97,2387.98,9067.99,47.49,521.66,2388.02,8147.8,8.4441,392,38.92,23.411,194
29,30,642.51,1592.52,1404.19,21.61,554.64,2388.1,9066.65,47.27,521.61,2388.07,8142.32,8.4,394,38.9,23.2854,193
29,31,642.56,1589.86,1399.38,21.61,554.59,2388.04,9064.71,47.17,521.48,2388.03,8146.18,8.4173,392,38.94,23.4434,192
29,32,642.35,1588.14,1401.46,21.61,553.46,2388.03,9064.72,47.32,521.93,2388.02,8147.16,8.4264,392,38.86,23.3474,191
29,33,642.07,1586.99,1397.34,21.61,553.85,2388.13,9063.01,47.47,521.82,2388.03,8145.32,8.4131,393,39.02,23.3127,190
29,34,642.33,1594.32,1401.67,21.61,554.57,2388.13,9051.48,47.41,521.72,2388.09,8142.41,8.4316,392,39.05,23.2202,189
29,35,642.54,1582.3,1406.67,21.61,554.03,2388.09,9066.16,47.55,522.56,2388.1,8141.65,8.4403,393,38.91,23.2883,188
29,36,642.51,1590.96,1402.71,21.6,552.96,2388.08,9066.43,47.3,521.31,2388.04,8146.32,8.4176,391,38.66,23.4343,187
29,37,642.29,1580.89,1398.96,21.61,553.71,2388.04,9066.31,47.41,521.77,2388.09,8147.26,8.3976,392,39.0,23.3271,186
29,38,642.64,1594.1,1398.16,21.61,553.13,2388.09,9066.45,47.49,521.31,2388.06,8143.74,8.4024,393,39.06,23.2803,185
29,39,643.38,1582.72,1401.4,21.61,554.15,2388.03,9061.8,47.3,521.86,2388.02,8140.18,8.3944,393,38.83,23.4192,184
29,40,642.08,1596.17,1406.43,21.61,554.67,2388.1,9061.49,47.3,521.45,2388.06,8144.88,8.4654,392,38.92,23.4177,183
29,41,642.53,1588.59,1401.15,21.61,553.76,2388.01,9066.39,47.51,521.97,2388.01,8151.44,8.4483,392,39.01,23.3233,182
29,42,642.62,1587.28,1402.24,21.61,553.39,2388.04,9063.3,47.39,522.09,2388.04,8146.54,8.4356,392,38.71,23.4545,181
29,43,642.55,1585.42,1406.82,21.61,553.44,2388.04,9062.12,47.17,522.43,2388.06,8142.56,8.4466,392,38.91,23.3062,180
29,44,642.55,1592.3,1395.92,21.61,554.56,2388.05,9054.23,47.33,521.71,2388.05,8136.54,8.4369,394,38.95,23.3155,179
29,45,642.52,1590.23,1402.38,21.61,553.69,2388.08,9062.65,47.38,521.79,2388.1,8144.13,8.3993,390,39.08,23.3337,178
29,46,642.31,1580.53,1403.2,21.61,553.91,2388.03,9065.24,47.5,521.34,2388.07,8144.54,8.4044,392,38.82,23.36,177
29,47,642.42,1588.84,1398.09,21.61,554.11,2388.04,9058.17,47.38,522.53,2388.08,8142.37,8.445,393,38.68,23.3536,176
29,48,642.51,1597.62,1403.07,21.61,554.55,2388.05,9065.23,47.34,521.87,2388.08,8142.71,8.4311,391,38.95,23.3746,175
29,49,642.42,1586.53,1411.44,21.61,554.51,2388.05,9066.98,47.45,521.67,2388.05,8153.37,8.4197,393,38.93,23.4214,174
29,50,642.27,1584.19,1411.84,21.61,554.06,2388.07,9063.6,47.44,521.61,2388.03,8140.14,8.3812,393,38.81,23.3011,173
29,51,641.69,1590.15,1408.1,21.61,553.37,2388.05,9067.48,47.21,521.73,2388.08,8150.06,8.4041,392,38.95,23.3638,172
29,52,642.78,1592.04,1398.4,21.61,553.41,2388.09,9062.36,47.43,521.72,2388.05,8146.33,8.4551,392,38.9,23.4364,171
29,53,642.9,1586.77,1407.05,21.61,553.47,2388.06,9065.88,47.54,521.65,2388.05,8144.89,8.4139,392,38.98,23.4071,170
29,54,642.58,1593.36,1402.75,21.61,554.44,2388.02,9066.82,47.58,521.42,2388.09,8138.64,8.4217,393,39.09,23.2556,169
29,55,642.32,1590.36,1401.67,21.61,553.6,2388.09,9069.41,47.55,521.94,2388.08,8146.23,8.4151,393,38.85,23.3861,168
29,56,642.68,1586.59,1401.69,21.61,552.73,2388.06,9065.18,47.1,521.79,2388.06,8152.32,8.4324,394,38.91,23.3815,167
29,57,642.74,1582.55,1405.57,21.61,553.18,2387.99,9063.86,47.34,522.15,2388.04,8144.9,8.4376,392,38.81,23.3541,166
29,58,642.13,1592.1,1405.91,21.61,553.38,2388.03,9060.19,47.4,522.19,2388.07,8145.7,8.4165,391,39.08,23.4772,165
29,59,642.44,1584.59,1404.03,21.61,554.23,2388.06,9060.33,47.34,521.65,2388.06,8145.36,8.3667,391,39.12,23.2957,164
29,60,642.31,1590.59,1410.96,21.61,553.75,2388.05,9061.36,47.4,521.85,2387.99,8146.41,8.4079,391,38.75,23.4326,163
29,61,642.68,1591.4,1405.0,21.61,553.7,2388.07,9061.18,47.58,522.37,2388.04,8140.48,8.4304,393,38.87,23.2444,162
29,62,642.21,1587.59,1404.13,21.61,553.57,2388.01,9064.59,47.32,521.34,2387.97,8142.29,8.4377,391,39.0,23.4029,161
29,63,642.41,1579.82,1409.06,21.61,553.97,2388.04,9067.02,47.41,522.54,2388.03,8141.28,8.4153,391,39.09,23.2912,160
29,64,641.9,1590.62,1408.4,21.61,554.06,2388.08,9066.52,47.59,521.79,2388.07,8149.8,8.4276,393,38.76,23.3535,159
29,65,641.83,1584.63,1407.63,21.61,554.02,2388.08,9068.39,47.48,521.79,2388.03,8142.27,8.4191,393,38.73,23.3266,158
29,66,642.75,1588.95,1406.86,21.61,553.4,2388.11,9055.7,47.51,521.86,2388.07,8144.59,8.3809,393,38.88,23.2812,157
29,67,642.73,1589.03,1406.24,21.61,553.78,2388.05,9069.28,47.14,521.26,2388.03,8145.41,8.417,392,38.93,23.3265,156
29,68,641.97,1583.49,1405.68,21.61,554.18,2388.05,9064.18,47.36,521.64,2388.03,8143.55,8.4184,392,38.95,23.4291,155
29,69,642.8,1591.57,1408.59,21.61,553.03,2388.07,9067.55,47.3,521.71,2388.08,8142.45,8.3932,392,38.84,23.3132,154
29,70,642.41,1591.95,1411.03,21.61,553.99,2388.04,9067.72,47.47,522.25,2388.06,8146.11,8.4271,392,38.88,23.2927,153
29,71,642.63,1591.76,1407.85,21.61,554.04,2388.06,9053.23,47.5,522.14,2388.05,8143.12,8.421,392,39.0,23.3294,152
29,72,642.48,1587.99,1401.84,21.61,553.13,2388.08,9060.49,47.36,521.84,2388.08,8145.21,8.472,392,38.83,23.3695,151
29,73,642.52,1584.56,1409.67,21.61,553.71,2388.1,9063.89,47.39,522.02,2388.03,8143.69,8.4375,392,38.89,23.2403,150
29,74,642.74,1589.18,1407.19,21.61,554.43,2388.03,9061.35,47.34,522.33,2388.04,8142.82,8.4205,394,38.88,23.3077,149
29,75,642.33,1587.93,1405.07,21.61,553.34,2388.07,9062.97,47.42,521.93,2388.04,8145.12,8.4318,391,38.68,23.4109,148
29,76,642.64,1587.31,1403.21,21.61,553.54,2388.1,9056.96,47.36,521.25,2388.08,8139.65,8.4261,393,38.86,23.3176,147
29,77,642.03,1583.7,1407.46,21.61,553.92,2388.01,9070.83,47.43,521.58,2388.04,8144.96,8.424,392,38.97,23.4728,146
29,78,642.5,1584.78,1412.65,21.61,553.71,2388.06,9067.06,47.36,521.41,2388.08,8142.04,8.4447,392,38.81,23.2759,145
29,79,642.4,1595.0,1406.08,21.61,554.12,2388.12,9060.35,47.47,521.69,2388.04,8140.59,8.4392,392,38.87,23.3557,144
29,80,642.08,1587.49,1408.52,21.61,554.46,2388.05,9061.81,47.44,521.61,2388.03,8145.54,8.4334,393,38.76,23.3006,143
29,81,642.56,1597.63,1411.33,21.61,553.94,2388.09,9068.14,47.36,521.58,2388.04,8144.11,8.4669,393,38.83,23.2916,142
29,82,642.36,1589.23,1414.27,21.61,553.82,2388.05,9061.25,47.39,521.92,2388.09,8144.99,8.4062,391,38.84,23.3852,141
29,83,642.25,1591.46,1407.52,21.61,553.88,2388.08,9056.72,47.45,521.69,2388.07,8147.25,8.454,392,38.88,23.3241,140
29,84,642.66,1582.48,1403.95,21.61,554.39,2388.08,9063.32,47.31,522.07,2388.04,8148.28,8.4272,392,38.95,23.3449,139
29,85,642.58,1589.39,1400.42,21.61,554.4,2388.07,9065.01,47.51,522.04,2388.1,8138.58,8.4193,393,38.98,23.3091,138
29,86,642.53,1589.71,1410.77,21.61,553.58,2388.09,9069.56,47.66,521.36,2388.04,8150.77,8.4596,392,38.81,23.3278,137
29,87,642.05,1594.82,1410.91,21.61,553.5,2388.09,9064.12,47.46,521.8,2388.07,8146.58,8.4369,393,39.03,23.3438,136
29,88,642.15,1587.18,1409.23,21.61,553.68,2388.06,9069.32,47.43,521.58,2388.11,8147.77,8.4292,393,38.97,23.3634,135
29,89,642.71,1586.76,1400.04,21.61,553.17,2388.09,9071.18,47.37,521.82,2388.06,8142.92,8.4175,393,38.61,23.297,134
29,90,642.86,1586.92,1406.0,21.6,553.56,2388.12,9068.28,47.47,521.74,2388.11,8136.24,8.4324,392,38.85,23.2824,133
29,91,642.16,1589.74,1402.77,21.61,553.65,2388.04,9061.66,47.38,521.54,2388.04,8143.08,8.4125,392,38.82,23.2067,132
29,92,642.1,1592.09,1405.13,21.61,553.48,2388.05,9066.36,47.66,521.87,2388.08,8143.04,8.4208,395,38.96,23.4263,131
29,93,643.03,1594.41,1408.29,21.61,553.75,2388.06,9064.79,47.45,521.57,2388.09,8137.94,8.4385,393,38.87,23.3959,130
29,94,642.09,1590.09,1402.48,21.61,552.95,2388.04,9062.49,47.32,521.39,2388.07,8143.53,8.3996,392,38.77,23.3145,129
29,95,642.5,1591.17,1406.57,21.61,553.76,2388.05,9063.77,47.49,521.49,2388.03,8146.96,8.4442,392,38.91,23.3838,128
29,96,642.67,1585.9,1403.01,21.61,553.28,2388.03,9064.52,47.52,522.42,2388.07,8148.0,8.4601,394,38.91,23.2907,127
29,97,642.63,1586.32,1405.81,21.61,553.37,2388.12,9061.52,47.31,521.73,2388.06,8142.17,8.3819,391,38.86,23.2926,126
29,98,642.27,1597.2,1395.24,21.61,553.18,2388.07,9064.91,47.42,521.98,2388.09,8144.33,8.4659,393,39.06,23.2786,125
29,99,642.6,1585.99,1402.5,21.61,553.68,2388.06,9067.7,47.4,521.95,2388.09,8148.63,8.4646,392,38.97,23.3812,124
29,100,642.88,1586.91,1410.74,21.61,553.79,2388.02,9064.57,47.45,521.94,2388.0,8147.18,8.4339,393,38.86,23.2865,123
29,101,642.38,1584.12,1404.7,21.61,553.23,2388.06,9074.4,47.47,521.38,2388.05,8140.42,8.4094,393,38.8,23.3612,122
29,102,642.21,1590.68,1406.76,21.61,553.68,2388.07,9064.99,47.4,521.83,2388.08,8147.84,8.434,393,38.78,23.3039,121
29,103,642.64,1586.21,1408.29,21.61,552.85,2388.07,9072.78,47.46,521.51,2388.04,8142.9,8.4372,392,38.84,23.3201,120
29,104,642.69,1583.77,1401.35,21.61,553.58,2388.09,9070.45,47.34,522.13,2388.04,8147.42,8.4155,394,38.96,23.2744,119
29,105,642.24,1587.9,1412.44,21.61,553.56,2388.07,9072.92,47.23,521.58,2388.0,8143.72,8.4255,392,38.89,23.2316,118
29,106,641.89,1598.36,1405.69,21.61,553.64,2388.08,9064.71,47.34,521.64,2388.08,8139.96,8.4178,393,39.17,23.347,117
29,107,642.75,1588.05,1403.47,21.61,553.3,2388.14,9066.96,47.58,521.83,2388.05,8142.96,8.4151,392,38.8,23.3048,116
29,108,642.81,1589.91,1405.07,21.61,553.95,2388.11,9067.24,47.44,521.38,2388.1,8143.51,8.4252,392,38.93,23.3491,115
29,109,642.8,1583.74,1398.66,21.61,553.48,2388.03,9059.86,47.45,521.64,2388.08,8143.04,8.4567,391,38.77,23.3214,114
29,110,642.47,1586.16,1403.65,21.61,553.41,2388.04,9071.85,47.63,521.52,2388.06,8145.59,8.4301,392,38.9,23.2964,113
29,111,642.36,1593.09,1403.15,21.61,553.73,2388.06,9065.72,47.59,521.54,2388.08,8146.73,8.4075,393,38.87,23.3462,112
29,112,642.9,1584.52,1399.84,21.61,553.56,2388.1,9063.88,47.47,522.0,2388.11,8147.74,8.4652,393,38.65,23.2951,111
29,113,642.19,1596.54,1411.02,21.61,553.56,2388.06,9065.65,47.47,522.22,2388.1,8148.14,8.4115,393,38.95,23.3968,110
29,114,642.41,1589.23,1417.2,21.61,553.27,2388.07,9061.27,47.53,522.36,2388.04,8142.12,8.4432,393,38.87,23.3484,109
29,115,643.14,1591.11,1407.79,21.61,553.6,2387.97,9064.9,47.37,521.79,2388.08,8143.89,8.4196,393,38.9,23.2754,108
29,116,642.31,1585.17,1414.45,21.61,553.58,2388.06,9070.65,47.47,521.42,2388.09,8142.77,8.424,394,38.76,23.3358,107
29,117,643.35,1585.24,1411.03,21.61,553.64,2388.1,9065.57,47.54,521.3,2388.06,8146.53,8.4652,392,38.93,23.283,106
29,118,642.28,1591.95,1403.35,21.61,553.63,2388.08,9070.14,47.53,522.03,2388.03,8139.13,8.4687,393,38.85,23.2969,105
29,119,642.77,1586.87,1404.74,21.61,553.26,2388.08,9062.02,47.43,521.47,2388.07,8144.97,8.4507,393,38.8,23.4081,104
29,120,642.24,1588.06,1405.34,21.61,553.77,2388.11,9067.61,47.54,521.46,2388.06,8141.91,8.4439,393,38.77,23.3177,103
29,121,642.77,1583.77,1401.58,21.61,553.57,2388.12,9062.7,47.5,521.0,2388.08,8146.5,8.4386,393,38.66,23.3085,102
29,122,642.37,1588.11,1404.36,21.61,554.38,2388.13,9065.42,47.44,521.43,2388.09,8140.38,8.458,393,39.0,23.205,101
29,123,642.68,1587.9,1400.44,21.61,553.32,2388.1,9067.51,47.48,521.3,2388.11,8146.37,8.422,394,38.8,23.1609,100
29,124,642.91,1592.8,1408.98,21.61,554.2,2388.07,9066.49,47.47,521.76,2388.08,8146.17,8.4461,392,38.78,23.2388,99
29,125,643.33,1588.36,1407.88,21.61,552.49,2388.1,9061.62,47.5,521.1,2388.08,8140.01,8.4469,394,38.79,23.2445,98
29,126,642.61,1592.77,1409.99,21.61,553.28,2388.04,9067.73,47.54,521.44,2388.11,8139.12,8.4334,393,38.84,23.3965,97
29,127,642.47,1594.21,1407.3,21.61,553.82,2388.17,9061.81,47.42,521.62,2388.11,8144.71,8.4177,392,38.77,23.3205,96
29,128,643.06,1595.18,1406.36,21.61,553.52,2388.07,9067.3,47.5,521.14,2388.06,8142.96,8.455,392,38.91,23.3582,95
29,129,642.83,1595.9,1406.27,21.61,552.67,2388.06,9070.18,47.46,521.67,2388.13,8146.69,8.4263,392,38.67,23.1463,94
